Date;IT Department;Cost Element;Country;Actual
01/05/2020;Emerging;Other;Mexico;642
01/05/2020;Emerging;Severance;Brazil;438
01/05/2020;Emerging;Severance;Mexico;1.948
01/05/2020;Emerging;Software Maintenance;Brazil;2.155
01/05/2020;Emerging;Supplies;Brazil;19
01/05/2020;Emerging;Supplies;Mexico;3
01/05/2020;Emerging;Taxes;Mexico;10
01/05/2020;Emerging;Telecomm;Brazil;807
01/05/2020;Emerging;Training;Brazil;43
01/05/2020;Emerging;Travel;Mexico;612
01/05/2020;Emerging;Travel;USA;7.737
01/05/2020;Emerging;Vehicles;Mexico;86
01/05/2020;Enterprise Capabilities;Depreciation;United Kingdom;20
01/05/2020;Enterprise Capabilities;External Labor;United Kingdom;124
01/05/2020;Enterprise Capabilities;Internal Labor;Spain;20.702
01/05/2020;Enterprise Capabilities;Internal Labor;United Kingdom;9.161
01/05/2020;Enterprise Capabilities;Telecomm;United Kingdom;45
01/05/2020;Enterprise Capabilities;Travel;Spain;100
01/05/2020;Enterprise Capabilities;Vehicles;United Kingdom;1
01/05/2020;GRC;Depreciation;Spain;155
01/05/2020;GRC;Depreciation;United Kingdom;171
01/05/2020;GRC;External Labor;France;2.289
01/05/2020;GRC;External Labor;Germany;26.330
01/05/2020;GRC;External Labor;United Kingdom;3.891
01/05/2020;GRC;External Labor;USA;13.636
01/05/2020;GRC;Hardware;USA;78
01/05/2020;GRC;Hardware Maintenance;Italy;7.757
01/05/2020;GRC;Internal Labor;France;10.196
01/05/2020;GRC;Internal Labor;Germany;59.340
01/05/2020;GRC;Internal Labor;Italy;15.541
01/05/2020;GRC;Internal Labor;New Zealand;18.567
01/05/2020;GRC;Internal Labor;United Kingdom;40.943
01/05/2020;GRC;Internal Labor;USA;19.672
01/05/2020;GRC;Other;Germany;14
01/05/2020;GRC;Other;United Kingdom;35
01/05/2020;GRC;Outbound Allocations;United Kingdom;743
01/05/2020;GRC;Project Expenses;United Kingdom;25.011
01/05/2020;GRC;Severance;Italy;940
01/05/2020;GRC;Severance;New Zealand;220
01/05/2020;GRC;Taxes;USA;104
01/05/2020;GRC;Telecomm;Italy;86
01/05/2020;GRC;Telecomm;United Kingdom;84
01/05/2020;GRC;Training;United Kingdom;1.184
01/05/2020;GRC;Travel;France;1.308
01/05/2020;GRC;Travel;Germany;2.965
01/05/2020;GRC;Travel;Italy;2.042
01/05/2020;GRC;Travel;New Zealand;1.097
01/05/2020;GRC;Travel;Spain;7
01/05/2020;GRC;Travel;United Kingdom;4.354
01/05/2020;GRC;Vehicles;United Kingdom;3
01/05/2020;Help Desk;External Labor;United Kingdom;106.673
01/05/2020;Help Desk;External Labor;USA;124.571
01/05/2020;Help Desk;Hardware;USA;1.448
01/05/2020;Help Desk;Hardware Maintenance;USA;27
01/05/2020;Help Desk;Internal Labor;Spain;3.203
01/05/2020;Help Desk;Internal Labor;USA;2.759
01/05/2020;Help Desk;Other;USA;54
01/05/2020;Help Desk;Software Maintenance;United Kingdom;22.935
01/05/2020;Help Desk;Software Maintenance;USA;4.811
01/05/2020;Help Desk;Taxes;USA;230
01/05/2020;Help Desk;Training;USA;878
01/05/2020;Help Desk;Travel;USA;10
01/05/2020;Hosting;Amortization;USA;3.507
01/05/2020;Hosting;Depreciation;USA;45.812
01/05/2020;Hosting;Employee Performance;USA;200
01/05/2020;Hosting;External Labor;United Kingdom;1.014
01/05/2020;Hosting;External Labor;USA;294.287
01/05/2020;Hosting;Hardware;USA;52
01/05/2020;Hosting;Hardware Maintenance;USA;81
01/05/2020;Hosting;Internal Labor;United Kingdom;8.379
01/05/2020;Hosting;Internal Labor;USA;84.581
01/05/2020;Hosting;Other;USA;2
01/05/2020;Hosting;Software;USA;8.994
01/05/2020;Hosting;Software Maintenance;USA;328.604
01/05/2020;Hosting;Taxes;USA;3.253
01/05/2020;Hosting;Telecomm;United Kingdom;42
01/05/2020;Hosting;Telecomm;USA;83
01/05/2020;Hosting;Vehicles;United Kingdom;1
01/05/2020;Innovation;Depreciation;Austria;2
01/05/2020;Innovation;Employee Performance;USA;30
01/05/2020;Innovation;External Labor;USA;34
01/05/2020;Innovation;Hardware;USA;1.455
01/05/2020;Innovation;Internal Labor;USA;19.350
01/05/2020;Innovation;Moving;USA;2.035
01/05/2020;Innovation;Other;USA;6
01/05/2020;Innovation;Travel;USA;438
01/05/2020;Manufacturing;Amortization;Brazil;9
01/05/2020;Manufacturing;Amortization;France;8.882
01/05/2020;Manufacturing;Amortization;Germany;1.234
01/05/2020;Manufacturing;Amortization;Ireland;1.959
01/05/2020;Manufacturing;Amortization;Italy;22.090
01/05/2020;Manufacturing;Amortization;Puerto Rico;36.561
01/05/2020;Manufacturing;Amortization;Spain;214
01/05/2020;Manufacturing;Amortization;USA;1.072.898
01/05/2020;Manufacturing;Depreciation;Brazil;1.923
01/05/2020;Manufacturing;Depreciation;France;20.111
01/05/2020;Manufacturing;Depreciation;Germany;37
01/05/2020;Manufacturing;Depreciation;Ireland;6.915
01/05/2020;Manufacturing;Depreciation;Italy;16.788
01/05/2020;Manufacturing;Depreciation;Puerto Rico;53.339
01/05/2020;Manufacturing;Depreciation;Spain;1.680
01/05/2020;Manufacturing;Depreciation;United Kingdom;1.106
01/05/2020;Manufacturing;Depreciation;USA;27.677
01/05/2020;Manufacturing;Employee Performance;USA;1.692
01/05/2020;Manufacturing;External Labor;Brazil;3.961
01/05/2020;Manufacturing;External Labor;France;228.639
01/05/2020;Manufacturing;External Labor;Ireland;1.821
01/05/2020;Manufacturing;External Labor;Italy;19.740
01/05/2020;Manufacturing;External Labor;Mexico;3.781
01/05/2020;Manufacturing;External Labor;Puerto Rico;72.910
01/05/2020;Manufacturing;External Labor;Spain;639
01/05/2020;Manufacturing;External Labor;United Kingdom;2.989
01/05/2020;Manufacturing;External Labor;USA;249.914
01/05/2020;Manufacturing;Hardware;France;2.340
01/05/2020;Manufacturing;Hardware;Puerto Rico;2.118
01/05/2020;Manufacturing;Hardware;Spain;5.834
01/05/2020;Manufacturing;Hardware;USA;3.242
01/05/2020;Manufacturing;Hardware Maintenance;Brazil;198
01/05/2020;Manufacturing;Hardware Maintenance;France;9.079
01/05/2020;Manufacturing;Hardware Maintenance;Ireland;637
01/05/2020;Manufacturing;Hardware Maintenance;Italy;10
01/05/2020;Manufacturing;Hardware Maintenance;Puerto Rico;977
01/05/2020;Manufacturing;Internal Labor;Brazil;3.211
01/05/2020;Manufacturing;Internal Labor;France;152.696
01/05/2020;Manufacturing;Internal Labor;Germany;26.436
01/05/2020;Manufacturing;Internal Labor;Ireland;21.369
01/05/2020;Manufacturing;Internal Labor;Italy;13.516
01/05/2020;Manufacturing;Internal Labor;Puerto Rico;83.973
01/05/2020;Manufacturing;Internal Labor;Spain;28.515
01/05/2020;Manufacturing;Internal Labor;United Kingdom;8.267
01/05/2020;Manufacturing;Internal Labor;USA;661.817
01/05/2020;Manufacturing;Other;Brazil;13
01/05/2020;Manufacturing;Other;Ireland;29
01/05/2020;Manufacturing;Other;Italy;260
01/05/2020;Manufacturing;Other;Puerto Rico;-5.589
01/05/2020;Manufacturing;Other;Spain;65
01/05/2020;Manufacturing;Other;USA;-4.694
01/05/2020;Manufacturing;Project Expenses;France;479
01/05/2020;Manufacturing;Project Expenses;Ireland;6.990
01/05/2020;Manufacturing;Project Expenses;Puerto Rico;4
01/05/2020;Manufacturing;Project Expenses;USA;4.851
01/05/2020;Manufacturing;Recognition;USA;186
01/05/2020;Manufacturing;Severance;Brazil;203
01/05/2020;Manufacturing;Severance;Italy;873
01/05/2020;Manufacturing;Software;Spain;11.001
01/05/2020;Manufacturing;Software;USA;30.505
01/05/2020;Manufacturing;Software Maintenance;France;12.463
01/05/2020;Manufacturing;Software Maintenance;USA;185.610
01/05/2020;Manufacturing;Supplies;Brazil;7
01/05/2020;Manufacturing;Supplies;Germany;12
01/05/2020;Manufacturing;Supplies;Ireland;4.800
01/05/2020;Manufacturing;Supplies;Puerto Rico;311
01/05/2020;Manufacturing;Supplies;United Kingdom;45
01/05/2020;Manufacturing;Supplies;USA;437
01/05/2020;Manufacturing;Taxes;USA;2.226
01/05/2020;Manufacturing;Telecomm;Brazil;109
01/05/2020;Manufacturing;Telecomm;France;-4.031
01/05/2020;Manufacturing;Telecomm;Ireland;1.379
01/05/2020;Manufacturing;Telecomm;Italy;1.187
01/05/2020;Manufacturing;Telecomm;Puerto Rico;3.267
01/05/2020;Manufacturing;Telecomm;United Kingdom;4
01/05/2020;Manufacturing;Telecomm;USA;106
01/05/2020;Manufacturing;Training;Brazil;-125
01/05/2020;Manufacturing;Training;USA;3.936
01/05/2020;Manufacturing;Travel;Brazil;7
01/05/2020;Manufacturing;Travel;France;2.446
01/05/2020;Manufacturing;Travel;Ireland;30
01/05/2020;Manufacturing;Travel;Puerto Rico;2.326
01/05/2020;Manufacturing;Travel;Spain;1.140
01/05/2020;Manufacturing;Travel;United Kingdom;-790
01/05/2020;Manufacturing;Travel;USA;7.835
01/05/2020;Manufacturing;Vehicles;France;244
01/05/2020;Manufacturing;Vehicles;Spain;-10
01/05/2020;Manufacturing;Vehicles;United Kingdom;2
01/05/2020;Mobility;Depreciation;United Kingdom;13.718
01/05/2020;Mobility;Depreciation;USA;2.133
01/05/2020;Mobility;External Labor;United Kingdom;4.886
01/05/2020;Mobility;External Labor;USA;46.071
01/05/2020;Mobility;Hardware;USA;689
01/05/2020;Mobility;Internal Labor;United Kingdom;3.993
01/05/2020;Mobility;Other;United Kingdom;12.055
01/05/2020;Mobility;Outbound Allocations;United Kingdom;1.485
01/05/2020;Mobility;Software;USA;6.522
01/05/2020;Mobility;Software Maintenance;USA;21.147
01/05/2020;Mobility;Taxes;USA;840
01/05/2020;Mobility;Telecomm;United Kingdom;180
01/05/2020;Mobility;Travel;United Kingdom;208
01/05/2020;Mobility;Vehicles;United Kingdom;2
01/05/2020;Networking;Depreciation;Canada;342
01/05/2020;Networking;Depreciation;Mexico;5
01/05/2020;Networking;Depreciation;Switzerland;556
01/05/2020;Networking;Depreciation;United Kingdom;5.330
01/05/2020;Networking;Depreciation;USA;38.934
01/05/2020;Networking;External Labor;Mexico;22.750
01/05/2020;Networking;External Labor;United Kingdom;1.710
01/05/2020;Networking;External Labor;USA;242.779
01/05/2020;Networking;Hardware;United Kingdom;242.726
01/05/2020;Networking;Hardware;USA;325.204
01/05/2020;Networking;Hardware Maintenance;Switzerland;1.508
01/05/2020;Networking;Hardware Maintenance;USA;25.412
01/05/2020;Networking;Internal Labor;Germany;16.088
01/05/2020;Networking;Internal Labor;Switzerland;6.459
01/05/2020;Networking;Internal Labor;United Kingdom;12.620
01/05/2020;Networking;Internal Labor;USA;45.793
01/05/2020;Networking;Other;Mexico;146
01/05/2020;Networking;Other;Switzerland;106
01/05/2020;Networking;Other;United Kingdom;726
01/05/2020;Networking;Other;USA;238
01/05/2020;Networking;Software Maintenance;USA;55.166
01/05/2020;Networking;Supplies;Switzerland;62
01/05/2020;Networking;Supplies;USA;81
01/05/2020;Networking;Taxes;USA;5.297
01/05/2020;Networking;Telecomm;Canada;4.001
01/05/2020;Networking;Telecomm;Germany;1
01/05/2020;Networking;Telecomm;Mexico;488
01/05/2020;Networking;Telecomm;Switzerland;1.711
01/05/2020;Networking;Telecomm;United Kingdom;108.085
01/05/2020;Networking;Telecomm;USA;549.738
01/05/2020;Networking;Training;Germany;198
01/05/2020;Networking;Training;United Kingdom;443
01/05/2020;Networking;Training;USA;899
01/05/2020;Networking;Travel;Germany;8
01/05/2020;Networking;Travel;Switzerland;1.768
01/05/2020;Networking;Travel;United Kingdom;-191
01/05/2020;Networking;Travel;USA;119
01/05/2020;Networking;Vehicles;Switzerland;183
01/05/2020;Networking;Vehicles;United Kingdom;291
01/05/2020;Planning;Amortization;USA;264.799
01/05/2020;Planning;Depreciation;Brazil;4
01/05/2020;Planning;Depreciation;USA;49.698
01/05/2020;Planning;Employee Performance;USA;1.907
01/05/2020;Planning;External Labor;Italy;508
01/05/2020;Planning;External Labor;United Kingdom;6.162
01/05/2020;Planning;External Labor;USA;909.350
01/05/2020;Planning;Hardware;USA;2.348
01/05/2020;Planning;Hardware Maintenance;Italy;6.659
01/05/2020;Planning;Inbound Allocations;United Kingdom;-3.750
01/05/2020;Planning;Internal Labor;France;10.194
01/05/2020;Planning;Internal Labor;United Kingdom;4.693
01/05/2020;Planning;Internal Labor;USA;375.724
01/05/2020;Planning;Moving;USA;191
01/05/2020;Planning;Other;USA;266
01/05/2020;Planning;Outbound Allocations;United Kingdom;2.628
01/05/2020;Planning;Software;USA;17.770
01/05/2020;Planning;Software Maintenance;USA;495.242
01/05/2020;Planning;Supplies;USA;1.505
01/05/2020;Planning;Taxes;USA;2.325
01/05/2020;Planning;Telecomm;Brazil;12
01/05/2020;Planning;Telecomm;United Kingdom;3.912
01/05/2020;Planning;Training;United Kingdom;-401
01/05/2020;Planning;Training;USA;1.347
01/05/2020;Planning;Travel;France;161
01/05/2020;Planning;Travel;United Kingdom;-9
01/05/2020;Planning;Travel;USA;1.343
01/05/2020;Planning;Vehicles;United Kingdom;1
01/05/2020;Portals;Employee Performance;USA;4
01/05/2020;Portals;External Labor;USA;16.311
01/05/2020;Portals;Internal Labor;USA;63.528
01/05/2020;Portals;Other;USA;2.625
01/05/2020;Portals;Software;USA;9.900
01/05/2020;Portals;Software Maintenance;USA;750
01/05/2020;Portals;Supplies;USA;6
01/05/2020;Portals;Training;USA;360
01/05/2020;Portals;Travel;USA;336
01/05/2020;Portfolio Management;Employee Performance;USA;16
01/05/2020;Portfolio Management;External Labor;USA;1.411
01/05/2020;Portfolio Management;Internal Labor;USA;63.499
01/05/2020;Portfolio Management;Other;USA;7.595
01/05/2020;Portfolio Management;Software;USA;117
01/05/2020;Portfolio Management;Supplies;USA;68
01/05/2020;Process Management;Depreciation;USA;287
01/05/2020;Process Management;Employee Performance;USA;23
01/05/2020;Process Management;External Labor;USA;116.574
01/05/2020;Process Management;Hardware;USA;631
01/05/2020;Process Management;Internal Labor;USA;101.914
01/05/2020;Process Management;Other;USA;308
01/05/2020;Process Management;Outbound Allocations;USA;24.685
01/05/2020;Process Management;Software;USA;8.028
01/05/2020;Process Management;Software Maintenance;USA;29.747
01/05/2020;Process Management;Supplies;USA;315
01/05/2020;Process Management;Taxes;USA;97
01/05/2020;Process Management;Training;USA;1.119
01/05/2020;Productivity;Amortization;France;72
01/05/2020;Productivity;Amortization;Italy;1.785
01/05/2020;Productivity;CAPEX;United Kingdom;41
01/05/2020;Productivity;Depreciation;Austria;371
01/05/2020;Productivity;Depreciation;Belgium;310
01/05/2020;Productivity;Depreciation;Canada;1
01/05/2020;Productivity;Depreciation;France;3.291
01/05/2020;Productivity;Depreciation;Germany;4.826
01/05/2020;Productivity;Depreciation;Ireland;4.520
01/05/2020;Productivity;Depreciation;Italy;17.218
01/05/2020;Productivity;Depreciation;Netherlands;309
01/05/2020;Productivity;Depreciation;Spain;2.222
01/05/2020;Productivity;Depreciation;Switzerland;436
01/05/2020;Productivity;Depreciation;United Kingdom;144
01/05/2020;Productivity;Depreciation;USA;194
01/05/2020;Productivity;Employee Performance;USA;34
01/05/2020;Productivity;External Labor;Austria;5.587
01/05/2020;Productivity;External Labor;Belgium;-567
01/05/2020;Productivity;External Labor;Canada;4.974
01/05/2020;Productivity;External Labor;France;66.694
